pl_name,hostname,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_insol,st_teff,st_rad,st_mass,st_logg,st_met,sy_dist,ra,dec,planet_type,habitable_zone,stellar_class,disc_decade,mass_radius_ratio
HD 109271 c,HD 109271,Radial Velocity,2013,La Silla Observatory,30.93,5.27,24.154,823.0,0.196,100.0,5783.0,1.294595,1.047,4.28,0.1,55.8716,188.397397,-11.6215204,Gas Giant,0.0,G,2010.0,4.583301707779887
HD 109286 b,HD 109286,Radial Velocity,2021,Haute-Provence Observatory,122.6058548,13.2,711.74876796,259.4,0.8984999999999999,0.709,5694.0,1.089,0.98,4.44,0.05,55.4156,188.3958418,7.2809064,Gas Giant,0.0,G,2020.0,53.92036120909091
HD 109749 b,HD 109749,Radial Velocity,2005,W. M. Keck Observatory,5.239891,11.1,85.8141,823.0,0.0615,100.0,5824.0,1.22,1.13,4.31,0.24,63.0821,189.3173489,-40.8121458,Gas Giant,0.0,G,2000.0,7.731
HD 10975 b,HD 10975,Radial Velocity,2021,Okayama Astrophysical Observatory,122.6058548,14.3,143.02278315,823.0,0.8984999999999999,100.0,4840.0,2.9126400000000006,1.41,2.48,-0.21,116.506,27.1628025,37.9527542,Gas Giant,0.0,K,2020.0,10.001593227272727
HD 109833 b,HD 109833,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),9.188526,2.888,8.69,786.0,0.102,63.4589,5881.0,1.0,1.08,4.45,-0.07,79.5561,189.7758591,-74.5740205,Neptune-like,0.0,G,2020.0,3.0090027700831024
HD 109833 c,HD 109833,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),13.900148,2.59,7.22,756.7,0.102,77.4842,5881.0,1.0,1.08,4.45,-0.07,79.5561,189.7758591,-74.5740205,Neptune-like,0.0,G,2020.0,2.787644787644788
HD 109988 b,HD 109988,Radial Velocity,2022,Multiple Observatories,122.6058548,12.1,711.74876796,823.0,0.8984999999999999,100.0,5185.97,0.869694,0.88,4.50382,0.14,42.5279,189.8154662,-32.7263607,Gas Giant,0.0,K,2020.0,58.822212228099175
HD 110014 b,HD 110014,Radial Velocity,2009,La Silla Observatory,122.6058548,12.4,711.74876796,823.0,0.8984999999999999,100.0,4445.0,2.9126400000000006,2.0180000000000002,2.1,0.19,100.758,189.8111935,-7.9956702,Gas Giant,0.0,K,2000.0,57.39909419032258
HD 110067 b,HD 110067,Transit,2023,Multiple Observatories,9.113678,2.2,5.69,800.0,0.0793,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Neptune-like,0.0,G,2020.0,2.5863636363636364
HD 110067 c,HD 110067,Transit,2023,Multiple Observatories,13.673694,2.388,6.3,699.0,0.1039,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Neptune-like,0.0,G,2020.0,2.6381909547738696
HD 110067 d,HD 110067,Transit,2023,Multiple Observatories,20.519617,2.852,8.52,602.0,0.1362,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Neptune-like,0.0,G,2020.0,2.9873772791023843
HD 110067 e,HD 110067,Transit,2023,Multiple Observatories,30.793091,1.94,3.9,533.0,0.1785,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Super-Earth,0.0,G,2020.0,2.0103092783505154
HD 110067 f,HD 110067,Transit,2023,Multiple Observatories,41.05854,2.601,5.04,489.0,0.2163,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Neptune-like,0.0,G,2020.0,1.9377162629757785
HD 110067 g,HD 110067,Transit,2023,Multiple Observatories,54.76992,2.607,8.4,440.0,0.2621,100.0,5266.0,0.788,0.798,4.54,-0.2,32.1585,189.8392243,20.0273377,Neptune-like,0.0,G,2020.0,3.2220943613348676
HD 110082 b,HD 110082,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),10.18271,3.2,10.3,957.2,0.113,198.3948,6200.0,1.19,1.21,4.2,0.08,105.096,192.5892855,-88.1211107,Neptune-like,0.0,F,2020.0,3.21875
HD 110113 b,HD 110113,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.541,2.05,4.55,1371.0,0.035,675.7067999999999,5732.0,0.968,0.997,4.46,0.14,106.307,190.0365636,-44.3120777,Neptune-like,0.0,G,2020.0,2.2195121951219514
HD 110113 c,HD 110113,Radial Velocity,2021,La Silla Observatory,6.744,2.11384817,10.5,990.0,0.068,199.9,5732.0,0.968,0.997,4.46,0.14,106.307,190.0365636,-44.3120777,Neptune-like,0.0,G,2020.0,4.9672441706160955
HD 110537 b,HD 110537,Radial Velocity,2022,Multiple Observatories,122.6058548,11.9,711.74876796,823.0,0.8984999999999999,100.0,5718.0,1.16626,1.02,4.31308,0.09,45.0858,190.7462412,-4.0501059,Gas Giant,0.0,G,2020.0,59.81082083697479
HD 11112 b,HD 11112,Radial Velocity,2022,Multiple Observatories,122.6058548,12.6,711.74876796,823.0,0.8984999999999999,100.0,5905.64,1.47368,1.07,4.13064,0.1869,44.3804,27.0881399,-41.4944106,Gas Giant,0.0,G,2020.0,56.48799745714286
HD 111232 b,HD 111232,Radial Velocity,2003,La Silla Observatory,122.6058548,12.6,711.74876796,823.0,0.8984999999999999,100.0,5512.0,0.9,0.96,4.45,-0.36,28.9571,192.2159553,-68.4246679,Gas Giant,0.0,G,2000.0,56.48799745714286
HD 111232 c,HD 111232,Radial Velocity,2022,Multiple Observatories,122.6058548,12.2,711.74876796,823.0,0.8984999999999999,100.0,5512.0,0.9,0.96,4.45,-0.36,28.9571,192.2159553,-68.4246679,Gas Giant,0.0,G,2020.0,58.340062947540986
HD 111591 b,HD 111591,Radial Velocity,2017,Multiple Observatories,122.6058548,12.9,711.74876796,823.0,0.8984999999999999,100.0,4884.0,2.9126400000000006,1.94,3.1,0.07,114.166,192.5725483,22.8631285,Gas Giant,0.0,K,2010.0,55.17432309767442
HD 111998 b,HD 111998,Radial Velocity,2016,La Silla Observatory,122.6058548,12.9,711.74876796,823.0,0.8984999999999999,100.0,6557.0,1.45,1.4,4.19,0.07,33.2237,193.2953521,-3.5531133,Gas Giant,0.0,F,2010.0,55.17432309767442
HD 112300 b,HD 112300,Radial Velocity,2023,Bohyunsan Optical Astronomical Observatory,122.6058548,12.2,711.74876796,823.0,0.8984999999999999,100.0,3657.0,2.9126400000000006,1.4,0.8,-0.06,62.07324,193.8988441,3.3972376,Gas Giant,0.0,M,2020.0,58.340062947540986
HD 112570 b,HD 112570,Radial Velocity,2023,Multiple Observatories,122.6058548,13.1,711.74876796,823.0,0.8984999999999999,100.0,4750.0,2.9126400000000006,1.15,2.51,-0.4,101.166,194.2824262,46.1765638,Gas Giant,0.0,K,2020.0,54.33196701984733
HD 112640 b,HD 112640,Radial Velocity,2020,Bohyunsan Optical Astronomical Observatory,122.6058548,12.9,711.74876796,823.0,0.8984999999999999,100.0,4155.0,2.9126400000000006,1.8,1.7,-0.09,323.335,194.2415171,67.2429122,Gas Giant,0.0,K,2020.0,55.17432309767442
HD 113337 b,HD 113337,Radial Velocity,2013,Haute-Provence Observatory,122.6058548,13.1,711.74876796,823.0,0.8984999999999999,100.0,6774.0,1.5,1.41,4.21,0.07,36.18,195.4438496,63.610328,Gas Giant,0.0,F,2010.0,54.33196701984733
HD 113337 c,HD 113337,Radial Velocity,2020,Haute-Provence Observatory,122.6058548,12.1,711.74876796,823.0,0.8984999999999999,100.0,6774.0,1.5,1.41,4.21,0.07,36.18,195.4438496,63.610328,Gas Giant,0.0,F,2020.0,58.822212228099175
HD 11343 c,HIP 8541,Radial Velocity,2022,Multiple Observatories,122.6058548,13.9,255.53403923,823.0,0.8984999999999999,100.0,4672.0,2.9126400000000006,2.009,2.95,-0.19,155.121,27.5271962,-54.4651633,Gas Giant,0.0,K,2020.0,18.383743829496403
HD 113538 b,HD 113538,Radial Velocity,2010,La Silla Observatory,122.6058548,13.2,114.41,823.0,0.8984999999999999,100.0,4462.0,0.53,0.585,3.79,-0.24,16.2817,196.233933,-52.4463502,Gas Giant,0.0,K,2010.0,8.667424242424243
HD 113538 c,HD 113538,Radial Velocity,2010,La Silla Observatory,122.6058548,13.8,295.57,823.0,0.8984999999999999,100.0,4462.0,0.53,0.585,3.79,-0.24,16.2817,196.233933,-52.4463502,Gas Giant,0.0,K,2010.0,21.418115942028983
HD 113996 b,HD 113996,Radial Velocity,2017,Bohyunsan Optical Astronomical Observatory,122.6058548,12.7,711.74876796,823.0,0.8984999999999999,100.0,4181.0,2.9126400000000006,1.49,1.86,0.13,116.334,196.794874,27.6244384,Gas Giant,0.0,K,2010.0,56.04321007559056
HD 114082 b,HD 114082,Radial Velocity,2022,La Silla Observatory,109.75,11.2089807,711.74876796,823.0,0.5109,100.0,6651.0,1.49,1.47,4.19,0.0,95.3906,197.3171237,-60.3084347,Gas Giant,0.0,F,2020.0,63.49808131617178
HD 114386 b,HD 114386,Radial Velocity,2003,La Silla Observatory,122.6058548,13.6,464.02947422,823.0,0.8984999999999999,100.0,4836.0,0.76,0.6,4.45,-0.05,27.9243,197.6652124,-35.0561807,Gas Giant,0.0,K,2000.0,34.11981428088235
HD 114386 c,HD 114386,Radial Velocity,2026,Las Campanas Observatory,122.6058548,13.4,117.59651059,823.0,0.8984999999999999,100.0,4895.0,0.76,0.8,4.28,-0.1,27.9243,197.6652124,-35.0561807,Gas Giant,0.0,K,2020.0,8.77585899925373
HD 114729 b,HD 114729,Radial Velocity,2002,W. M. Keck Observatory,122.6058548,13.9,262.20975,823.0,0.8984999999999999,100.0,5844.0,1.473,0.936,4.046,-0.33,37.8063,198.1833997,-31.8746756,Gas Giant,0.0,G,2000.0,18.864010791366905
HD 114783 b,HD 114783,Radial Velocity,2001,W. M. Keck Observatory,122.6058548,13.7,349.6,823.0,0.8984999999999999,100.0,5135.0,0.840622,0.853,4.525599,0.21,21.0628,198.1818436,-2.2649921,Gas Giant,0.0,K,2000.0,25.518248175182485
HD 114783 c,HD 114783,Radial Velocity,2016,W. M. Keck Observatory,122.6058548,13.4,603.8739733,823.0,0.8984999999999999,100.0,5135.0,0.840622,0.9,4.525599,0.21,21.0628,198.1818436,-2.2649921,Gas Giant,0.0,K,2010.0,45.065221888059696
HD 11505 b,HD 11505,Radial Velocity,2022,Multiple Observatories,122.6058548,12.6,711.74876796,823.0,0.8984999999999999,100.0,5757.15,1.19568,1.03,4.29568,-0.2203,38.9679,28.2750265,-1.3284416,Gas Giant,0.0,G,2020.0,56.48799745714286
HD 11506 b,HD 11506,Radial Velocity,2007,W. M. Keck Observatory,122.6058548,12.9,711.74876796,823.0,0.8984999999999999,100.0,6123.0,1.24,1.22,4.39,0.3,51.261,28.2106607,-19.507396,Gas Giant,0.0,F,2000.0,55.17432309767442
HD 11506 c,HD 11506,Radial Velocity,2008,W. M. Keck Observatory,122.6058548,14.0,127.1313628,823.0,0.771,100.0,6123.0,1.24,1.22,4.39,0.3,51.261,28.2106607,-19.507396,Gas Giant,0.0,F,2000.0,9.080811628571428
HD 11506 d,HD 11506,Radial Velocity,2022,Multiple Observatories,122.6058548,12.3,711.74876796,823.0,0.8984999999999999,100.0,6123.0,1.24,1.22,4.39,0.3,51.261,28.2106607,-19.507396,Gas Giant,0.0,F,2020.0,57.86575349268293
HD 115404 A b,HD 115404 A,Radial Velocity,2022,Multiple Observatories,10.49488,6.09,30.82935548,823.0,0.088,100.0,5019.17,0.727007,0.83,4.63407,-0.1568,10.9816,199.2155793,17.0160384,Gas Giant,0.0,K,2020.0,5.062291540229885
HD 115404 A c,HD 115404 A,Radial Velocity,2022,Multiple Observatories,122.6058548,12.5,711.74876796,823.0,0.8984999999999999,100.0,5019.17,0.727007,0.83,4.63407,-0.1568,10.9816,199.2155793,17.0160384,Gas Giant,0.0,K,2020.0,56.9399014368
HD 115954 b,HD 115954,Radial Velocity,2021,Haute-Provence Observatory,122.6058548,12.6,711.74876796,144.9,0.8984999999999999,0.064,5957.0,1.213,1.18,4.15,0.34,87.6437,199.9853694,38.3691383,Gas Giant,0.0,G,2020.0,56.48799745714286
HD 116029 b,HD 116029,Radial Velocity,2011,W. M. Keck Observatory,122.6058548,13.6,444.962,823.0,0.8984999999999999,100.0,4819.0,2.9126400000000006,0.83,2.98,0.09,123.245,200.1646905,24.6484725,Gas Giant,0.0,K,2010.0,32.71779411764706
HD 116029 c,HD 116029,Radial Velocity,2016,W. M. Keck Observatory,122.6058548,13.7,403.6441,823.0,0.102,100.0,4951.0,2.9126400000000006,1.33,3.4,0.18,123.245,200.1646905,24.6484725,Gas Giant,0.0,K,2010.0,29.46307299270073
HD 117207 b,HD 117207,Radial Velocity,2004,W. M. Keck Observatory,122.6058548,13.4,669.34662514,823.0,0.8984999999999999,100.0,5732.0,1.074,1.053,4.371,0.19,32.3547,202.3368806,-35.5713041,Gas Giant,0.0,G,2000.0,49.951240682089555
HD 11755 b,HD 11755,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,122.6058548,12.8,711.74876796,823.0,0.8984999999999999,100.0,4312.0,2.9126400000000006,0.72,1.67,-0.74,235.045,29.707836,73.1521372,Gas Giant,0.0,K,2010.0,55.605372496875
HD 117618 b,HD 117618,Radial Velocity,2004,Anglo-Australian Telescope,25.8,8.59,55.30242,823.0,0.18,100.0,5990.0,1.2,1.077,4.41,0.0283,37.7781,203.1066418,-47.2719049,Gas Giant,0.0,G,2000.0,6.438
HD 118203 b,HD 118203,Radial Velocity,2005,Haute-Provence Observatory,6.1349779,12.778238,680.15279098,1361.0,0.0713,593.4,5742.0,2.04,1.27,3.92,0.287,92.2589,203.509956,53.7281876,Gas Giant,0.0,G,2000.0,53.22743174606702
HD 118203 c,HD 118203,Radial Velocity,2024,Multiple Observatories,122.6058548,12.4,711.74876796,146.0,0.8984999999999999,100.0,5742.0,2.04,1.27,3.92,0.287,92.2589,203.509956,53.7281876,Gas Giant,0.0,G,2020.0,57.39909419032258
HD 11964 b,HD 11964,Radial Velocity,2005,W. M. Keck Observatory,122.6058548,14.1,198.0,823.0,0.8984999999999999,100.0,5303.0,2.00971,0.91,3.79084,0.1,33.5369,29.2884252,-10.2434693,Gas Giant,0.0,G,2000.0,14.042553191489363
HD 11964 c,HD 11964,Radial Velocity,2008,W. M. Keck Observatory,37.91,5.38,25.0,823.0,0.229,100.0,5303.0,2.00971,0.91,3.79084,0.1,33.5369,29.2884252,-10.2434693,Gas Giant,0.0,G,2000.0,4.646840148698885
HD 11977 b,HD 11977,Radial Velocity,2005,La Silla Observatory,122.6058548,12.7,711.74876796,823.0,0.8984999999999999,100.0,4970.0,2.9126400000000006,1.91,2.9,-0.21,67.9331,28.7347403,-67.6469871,Gas Giant,0.0,K,2000.0,56.04321007559056
HD 120084 b,HD 120084,Radial Velocity,2013,Okayama Astrophysical Observatory,122.6058548,12.7,711.74876796,823.0,0.8984999999999999,100.0,4879.0,2.9126400000000006,2.0180000000000002,2.74,0.1,103.044,205.661989,78.0646376,Gas Giant,0.0,K,2010.0,56.04321007559056
HD 121504 b,HD 121504,Radial Velocity,2003,La Silla Observatory,63.33,13.6,479.9233,823.0,0.33,100.0,6027.0,1.07,1.62,4.59,0.15,41.6592,209.3199062,-56.0404085,Gas Giant,0.0,F,2000.0,35.28847794117647
HD 12235 b,HD 12235,Radial Velocity,2022,Multiple Observatories,4.36305,3.23,10.48833743,823.0,0.054,100.0,5986.0,1.80185,1.1,3.96802,0.31,31.7627,30.0391601,3.0959098,Neptune-like,0.0,G,2020.0,3.2471632910216717
HD 12235 c,HD 12235,Radial Velocity,2022,Multiple Observatories,122.6058548,12.5,711.74876796,823.0,0.8984999999999999,100.0,5986.0,1.80185,1.1,3.96802,0.31,31.7627,30.0391601,3.0959098,Gas Giant,0.0,G,2020.0,56.9399014368
HD 122562 c,HD 122562,Radial Velocity,2022,Multiple Observatories,84.96276,10.1,73.10053361,823.0,0.406,100.0,4956.0,2.16627,1.241,4.385954254484487,0.016687125907561565,53.2528,210.5886904,20.8810286,Gas Giant,0.0,K,2020.0,7.237676595049505
HD 124330 b,HD 124330,Radial Velocity,2021,Haute-Provence Observatory,122.6058548,14.0,238.37130525,823.0,0.86,100.0,5873.0,1.30446,1.15,4.24,0.22,60.1977,212.8207093,54.4089731,Gas Giant,0.0,G,2020.0,17.02652180357143
HD 12484 b,HD 12484,Radial Velocity,2016,Haute-Provence Observatory,58.83,13.2,711.74876796,823.0,0.297,100.0,5920.0,1.001848,1.01,4.65,0.05,48.3367,30.6115322,2.8158078,Gas Giant,0.0,G,2010.0,53.92036120909091
HD 125271 b,HD 125271,Radial Velocity,2022,Multiple Observatories,122.6058548,12.4,711.74876796,823.0,0.8984999999999999,100.0,4703.93,0.751364,0.75,4.56143,-0.22,39.3466,216.6474037,-81.4542756,Gas Giant,0.0,K,2020.0,57.39909419032258
HD 125390 b,HD 125390,Radial Velocity,2019,W. M. Keck Observatory,122.6058548,11.9,711.74876796,823.0,0.8984999999999999,100.0,4882.0,2.9126400000000006,1.82,3.04,-0.11,153.647,214.5387463,38.9669132,Gas Giant,0.0,K,2010.0,59.81082083697479
HD 125595 b,HD 125595,Radial Velocity,2009,La Silla Observatory,9.6737,2.84141754,711.74876796,823.0,0.08,100.0,4691.0,0.74,0.29,4.17,0.08,28.1989,215.3434326,-40.3942443,Neptune-like,0.0,K,2000.0,250.49073497307967
HD 125612 b,HD 125612,Radial Velocity,2007,W. M. Keck Observatory,122.6058548,13.2,711.74876796,823.0,0.8984999999999999,100.0,5900.0,1.07,1.05,4.45,0.23,57.6207,215.2227183,-17.4818147,Gas Giant,0.0,G,2000.0,53.92036120909091
HD 125612 c,HD 125612,Radial Velocity,2009,La Silla Observatory,4.15466,4.07,15.57359194,823.0,0.051,100.0,5900.0,1.07,1.05,4.45,0.23,57.6207,215.2227183,-17.4818147,Gas Giant,0.0,G,2000.0,3.826435366093366
HD 125612 d,HD 125612,Radial Velocity,2009,La Silla Observatory,122.6058548,12.7,711.74876796,823.0,0.8984999999999999,100.0,5900.0,1.07,1.05,4.45,0.23,57.6207,215.2227183,-17.4818147,Gas Giant,0.0,G,2000.0,56.04321007559056
HD 12648 b,HD 12648,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,122.6058548,13.4,622.9468,823.0,0.54,100.0,4835.0,2.9126400000000006,0.67,2.18,-0.57,182.192,34.7480718,85.7365329,Gas Giant,0.0,K,2010.0,46.48856716417911
HD 126525 b,HD 126525,Radial Velocity,2018,La Silla Observatory,122.6058548,10.3,75.32571,823.0,0.8984999999999999,100.0,5638.0,0.979,0.897,4.382,-0.1,37.6506,216.8852514,-51.9329118,Gas Giant,0.0,G,2010.0,7.31317572815534
HD 12661 b,HD 12661,Radial Velocity,2000,Multiple Observatories,122.6058548,13.3,711.74876796,823.0,0.84,100.0,5645.0,1.2,1.2,4.36,0.36,37.8478,31.1423525,25.4135632,Gas Giant,0.0,G,2000.0,53.51494495939849
HD 12661 c,HD 12661,Radial Velocity,2002,Multiple Observatories,122.6058548,13.2,711.74876796,823.0,0.8984999999999999,100.0,5748.0,1.11,1.02,4.316128,0.36,37.8478,31.1423525,25.4135632,Gas Giant,0.0,G,2000.0,53.92036120909091
HD 126614 b,HD 126614,Radial Velocity,2009,W. M. Keck Observatory,122.6058548,12.7,107.74382997,823.0,0.8984999999999999,100.0,5568.0,1.369794,0.96,4.174243,0.56,73.0961,216.7005171,-5.1784093,Gas Giant,0.0,G,2000.0,8.48376613937008
HD 127506 b,HD 127506,Radial Velocity,2022,Multiple Observatories,65.78395,5.67,27.333243,823.0,0.287,100.0,4595.32,0.735766,0.73,4.56791,-0.08,22.5279,217.6848544,35.4546059,Gas Giant,0.0,K,2020.0,4.820677777777778
HD 128311 b,HD 128311,Radial Velocity,2002,W. M. Keck Observatory,122.6058548,13.5,562.24127,823.0,0.8984999999999999,100.0,4965.0,0.76,0.828,4.61,0.08,16.3292,219.0032292,9.7454368,Gas Giant,0.0,K,2000.0,41.64750148148148
HD 128311 c,HD 128311,Radial Velocity,2005,W. M. Keck Observatory,122.6058548,13.0,711.74876796,823.0,0.8984999999999999,100.0,4965.0,0.76,0.828,4.61,0.08,16.3292,219.0032292,9.7454368,Gas Giant,0.0,K,2000.0,54.74990522769231
HD 128356 b,HD 128356,Radial Velocity,2016,Multiple Observatories,122.6058548,13.9,282.8687,823.0,0.87,100.0,4875.0,0.85,0.65,4.52,0.17,26.1548,219.2702793,-25.8031728,Gas Giant,0.0,K,2010.0,20.35026618705036
HD 128717 b,HD 128717,Astrometry,2025,European Space Agency (ESA) Gaia Satellite,122.6058548,12.1,711.74876796,823.0,0.8984999999999999,100.0,6210.0,1.248,1.212,4.329,0.16,73.636,219.0881687,57.5609512,Gas Giant,0.0,F,2020.0,58.822212228099175
HD 129445 b,HD 129445,Radial Velocity,2009,Las Campanas Observatory,122.6058548,13.3,711.74876796,823.0,0.8984999999999999,100.0,5646.0,1.175816,0.99,4.28,0.25,67.4386,221.5104196,-68.7629901,Gas Giant,0.0,G,2000.0,53.51494495939849
HD 130322 b,HD 130322,Radial Velocity,1999,La Silla Observatory,10.70871,13.7,365.49,720.0,0.0925,100.0,5387.0,0.85,0.92,4.52,-0.02,31.8766,221.8857975,-0.2820782,Gas Giant,0.0,G,1990.0,26.678102189781026
HD 131496 b,HD 131496,Radial Velocity,2011,W. M. Keck Observatory,122.6058548,13.4,572.094,823.0,0.8984999999999999,100.0,4846.0,2.9126400000000006,1.34,3.18,0.25,131.849,223.3461495,18.2352618,Gas Giant,0.0,K,2010.0,42.693582089552244
HD 13167 b,HD 13167,Radial Velocity,2018,W. M. Keck Observatory,122.6058548,13.1,711.74876796,823.0,0.8984999999999999,100.0,5671.0,2.39,1.35,3.72,0.19,148.934,32.057635,-24.695575,Gas Giant,0.0,G,2010.0,54.33196701984733
HD 13189 b,HD 13189,Radial Velocity,2005,Thueringer Landessternwarte Tautenburg,122.6058548,12.4,711.74876796,823.0,0.8984999999999999,100.0,4175.0,2.9126400000000006,2.0180000000000002,1.62,-0.37,497.823,32.4173964,32.3164548,Gas Giant,0.0,K,2000.0,57.39909419032258
HD 132406 b,HD 132406,Radial Velocity,2007,Haute-Provence Observatory,122.6058548,12.8,711.74876796,823.0,0.8984999999999999,100.0,5766.0,1.34,0.973,4.19,0.1293,70.7832,224.2276121,53.3809615,Gas Giant,0.0,G,2000.0,55.605372496875
HD 132563 b,HD 132563,Radial Velocity,2011,Roque de los Muchachos Observatory,122.6058548,13.6,473.547,823.0,0.8984999999999999,100.0,6289.0,1.29577,1.231,4.30327,-0.06,105.155,224.5892892,44.0428571,Gas Giant,0.0,F,2010.0,34.81963235294118
HD 133131 A b,HD 133131 A,Radial Velocity,2016,Las Campanas Observatory,122.6058548,13.6,451.3186,823.0,0.8984999999999999,100.0,5799.0,0.955014,0.95,4.39,-0.306,51.4736,225.8984524,-27.8431369,Gas Giant,0.0,G,2010.0,33.18519117647059
HD 133131 A c,HD 133131 A,Radial Velocity,2016,Las Campanas Observatory,122.6058548,14.3,133.4886,823.0,0.8984999999999999,100.0,5799.0,0.955014,0.95,4.39,-0.306,51.4736,225.8984524,-27.8431369,Gas Giant,0.0,G,2010.0,9.334867132867132
HD 133131 B b,HD 133131 B,Radial Velocity,2016,Las Campanas Observatory,122.6058548,13.3,711.74876796,823.0,0.8984999999999999,100.0,5805.0,0.989538,0.93,4.41,-0.281,51.2993,225.8999745,-27.8415947,Gas Giant,0.0,G,2010.0,53.51494495939849
HD 134060 b,HD 134060,Radial Velocity,2019,La Silla Observatory,3.2696,3.16,10.1,823.0,0.0444,100.0,5966.0,1.164285,1.095,4.43,0.14,24.0125,227.6847587,-61.4223747,Neptune-like,0.0,G,2010.0,3.1962025316455693
HD 134060 c,HD 134060,Radial Velocity,2019,La Silla Observatory,122.6058548,5.91,29.29,823.0,0.8984999999999999,100.0,5966.0,1.164285,1.095,4.43,0.14,24.0125,227.6847587,-61.4223747,Gas Giant,0.0,G,2010.0,4.956006768189509
HD 134606 b,HD 134606,Radial Velocity,2024,Multiple Observatories,12.089,2.97,9.09,823.0,0.1046,100.0,5576.0,1.158,1.046,4.33,0.343,26.7909,228.8103897,-70.5203328,Neptune-like,0.0,G,2020.0,3.0606060606060606
HD 134606 c,HD 134606,Radial Velocity,2024,Multiple Observatories,58.883,3.37,11.31,823.0,0.3007,100.0,5576.0,1.158,1.046,4.33,0.343,26.7909,228.8103897,-70.5203328,Neptune-like,0.0,G,2020.0,3.3560830860534123
HD 134606 d,HD 134606,Radial Velocity,2024,Multiple Observatories,122.6058548,7.59,44.8,823.0,0.8984999999999999,100.0,5576.0,1.158,1.046,4.33,0.343,26.7909,228.8103897,-70.5203328,Gas Giant,0.0,G,2020.0,5.902503293807642
HD 134606 e,HD 134606,Radial Velocity,2024,Multiple Observatories,4.3203,1.33,2.34,823.0,0.0527,100.0,5576.0,1.158,1.046,4.33,0.343,26.7909,228.8103897,-70.5203328,Super-Earth,0.0,G,2020.0,1.7593984962406013
HD 134606 f,HD 134606,Radial Velocity,2024,Multiple Observatories,26.915,2.24,5.63,823.0,0.1784,100.0,5576.0,1.158,1.046,4.33,0.343,26.7909,228.8103897,-70.5203328,Neptune-like,0.0,G,2020.0,2.5133928571428568
HD 134987 b,HD 134987,Radial Velocity,1999,W. M. Keck Observatory,122.6058548,13.5,511.7063,823.0,0.81,100.0,5736.0,1.22,1.1,4.31,0.28,26.1804,228.3675397,-25.3096721,Gas Giant,0.0,G,1990.0,37.90417037037037
HD 134987 c,HD 134987,Radial Velocity,2009,Multiple Observatories,122.6058548,13.9,260.0,823.0,0.8984999999999999,100.0,5585.0,1.25,1.1,4.31,0.28,26.1804,228.3675397,-25.3096721,Gas Giant,0.0,G,2000.0,18.705035971223023
HD 135344 A b,HD 135344 A,Imaging,2025,Paranal Observatory,10.67607169,16.25302201,711.74876796,1585.0,0.8984999999999999,100.0,9540.0,1.5,2.0180000000000002,4.41545,0.05,141.595,228.9538416,-37.1489176,Gas Giant,0.0,A,2020.0,43.79178023152139
HD 135625 b,HD 135625,Radial Velocity,2023,La Silla Observatory,122.6058548,13.3,711.74876796,823.0,0.8984999999999999,100.0,6040.64,1.35743,1.28,4.22185,0.12,56.518,229.4511514,-45.9225871,Gas Giant,0.0,F,2020.0,53.51494495939849
HD 135694 b,HD 135694,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),15.923475568,2.857,6.1,750.83,0.124695,71.8,5712.0,1.08,1.02,4.335,-0.121,73.8713,227.8678636,71.8412965,Neptune-like,0.0,G,2020.0,2.1351067553377665
HD 135872 b,HD 135872,Radial Velocity,2022,Multiple Observatories,122.6058548,12.8,711.74876796,823.0,0.8984999999999999,100.0,4992.0,2.9126400000000006,1.646,4.385954254484487,0.09,82.4251,229.4213643,-5.2024735,Gas Giant,0.0,K,2020.0,55.605372496875
